HEADER
VTF File Version,1.1
VTF File Type,0
PID,38384
Generated on,2022-04-08 01:42:44
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,38384
XRT Version,2021.1

STRUCTURE
Group_Start,OpenCL Host Trace
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x1a6e590,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_u50_gen3x16_xdma_201920_3:kernelJpegDecoder:kernelJpegDecoder,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,OpenCL Host Trace

MAPPING
21,0:0:0
20,1:1:1
17,PLRAM[3]
22,Unknown
11,clCreateBuffer
7,clCreateCommandQueue
6,clCreateContext
10,clCreateKernel
9,clCreateProgramWithBinary
13,clEnqueueMigrateMemObjects
16,clEnqueueTask
14,clFinish
4,clGetDeviceIDs
8,clGetDeviceInfo
23,clGetEventProfilingInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
28,clReleaseCommandQueue
29,clReleaseContext
30,clReleaseDevice
24,clReleaseEvent
26,clReleaseKernel
25,clReleaseMemObject
27,clReleaseProgram
5,clRetainDevice
12,clRetainMemObject
15,clSetKernelArg
19,kernelJpegDecoder
18,xilinx_u50_gen3x16_xdma_201920_3

EVENTS
80,79,79.007038,1,OPENCL_API_CALL,15
81,0,79.007820,1,OPENCL_API_CALL,15
82,81,79.016446,1,OPENCL_API_CALL,15
83,0,79.017207,1,OPENCL_API_CALL,15
84,83,79.018440,1,OPENCL_API_CALL,15
85,0,79.019041,1,OPENCL_API_CALL,15
86,85,79.019952,1,OPENCL_API_CALL,15
87,0,79.032316,2,OPENCL_API_CALL,13
88,87,79.248240,2,OPENCL_API_CALL,13
89,0,79.251867,2,OPENCL_API_CALL,16
90,0,79.314845,4,WRITE_BUFFER,51193,0x2000,17,0x7fb76bfff700
91,89,79.324193,2,OPENCL_API_CALL,16
92,0,79.331026,2,OPENCL_API_CALL,13
93,92,79.335414,2,OPENCL_API_CALL,13
94,0,79.336646,2,OPENCL_API_CALL,13
95,94,79.339512,2,OPENCL_API_CALL,13
96,0,79.340283,2,OPENCL_API_CALL,16
97,96,79.579051,2,OPENCL_API_CALL,16
98,0,79.580143,2,OPENCL_API_CALL,13
99,98,79.583529,2,OPENCL_API_CALL,13
100,0,79.584331,2,OPENCL_API_CALL,13
101,100,79.585974,2,OPENCL_API_CALL,13
102,0,79.586665,2,OPENCL_API_CALL,16
103,90,79.866520,4,WRITE_BUFFER
104,0,79.885325,6,KERNEL_ENQUEUE,19,20,1,0
105,102,79.901045,2,OPENCL_API_CALL,16
106,0,79.905193,2,OPENCL_API_CALL,13
107,106,79.910573,2,OPENCL_API_CALL,13
108,0,79.911564,2,OPENCL_API_CALL,13
109,108,79.913548,2,OPENCL_API_CALL,13
110,0,79.914440,2,OPENCL_API_CALL,16
111,110,80.158588,2,OPENCL_API_CALL,16
112,0,80.159660,2,OPENCL_API_CALL,13
113,112,80.163016,2,OPENCL_API_CALL,13
114,0,80.163777,2,OPENCL_API_CALL,13
115,114,80.165621,2,OPENCL_API_CALL,13
116,0,80.166282,2,OPENCL_API_CALL,16
117,116,80.453521,2,OPENCL_API_CALL,16
118,0,80.454603,2,OPENCL_API_CALL,13
119,118,80.456577,2,OPENCL_API_CALL,13
120,0,80.457258,2,OPENCL_API_CALL,13
121,120,80.458741,2,OPENCL_API_CALL,13
122,0,80.459382,2,OPENCL_API_CALL,16
123,122,80.787036,2,OPENCL_API_CALL,16
124,0,80.787948,2,OPENCL_API_CALL,13
125,124,80.789721,2,OPENCL_API_CALL,13
126,0,80.790403,2,OPENCL_API_CALL,13
127,126,80.792216,2,OPENCL_API_CALL,13
128,0,80.792897,2,OPENCL_API_CALL,16
129,128,80.987302,2,OPENCL_API_CALL,16
130,0,80.988204,2,OPENCL_API_CALL,13
131,130,80.990027,2,OPENCL_API_CALL,13
132,0,80.990708,2,OPENCL_API_CALL,13
133,132,80.992211,2,OPENCL_API_CALL,13
134,0,80.992852,2,OPENCL_API_CALL,16
135,134,81.138596,2,OPENCL_API_CALL,16
136,0,81.139417,2,OPENCL_API_CALL,13
137,136,81.141451,2,OPENCL_API_CALL,13
138,0,81.142132,2,OPENCL_API_CALL,13
139,138,81.143655,2,OPENCL_API_CALL,13
140,0,81.144296,2,OPENCL_API_CALL,16
141,140,81.318613,2,OPENCL_API_CALL,16
142,0,81.319425,2,OPENCL_API_CALL,13
143,142,81.321238,2,OPENCL_API_CALL,13
144,0,81.321919,2,OPENCL_API_CALL,13
145,144,81.323442,2,OPENCL_API_CALL,13
146,0,81.324104,2,OPENCL_API_CALL,16
147,146,81.494864,2,OPENCL_API_CALL,16
148,0,81.495775,2,OPENCL_API_CALL,13
149,148,81.497509,2,OPENCL_API_CALL,13
150,0,81.498290,1,OPENCL_API_CALL,14
151,104,1588.239816,6,KERNEL_ENQUEUE,19,21,0,0
152,0,1588.402982,3,READ_BUFFER,66355200,0xf000,17,0x7fb770966700
153,152,1765.832580,3,READ_BUFFER
154,0,1765.928810,4,WRITE_BUFFER,51193,0x2000,17,0x7fb76affd700
155,154,1766.334281,4,WRITE_BUFFER
156,0,1766.354569,6,KERNEL_ENQUEUE,19,20,1,0
157,156,3277.824682,6,KERNEL_ENQUEUE,19,21,0,0
158,0,3277.882210,3,READ_BUFFER,66355200,0xf000,17,0x7fb770966700
159,158,3423.968578,3,READ_BUFFER
160,0,3424.027087,4,WRITE_BUFFER,51193,0x2000,17,0x7fb76bfff700
161,160,3424.427929,4,WRITE_BUFFER
162,0,3424.439471,6,KERNEL_ENQUEUE,19,20,1,0
163,162,4950.097732,6,KERNEL_ENQUEUE,19,21,0,0
164,0,4950.140372,3,READ_BUFFER,66355200,0xf000,17,0x7fb76b7fe700
165,164,5098.224126,3,READ_BUFFER
166,0,5098.284930,4,WRITE_BUFFER,51193,0x2000,17,0x7fb76affd700
167,166,5098.646327,4,WRITE_BUFFER
168,0,5098.663309,6,KERNEL_ENQUEUE,19,20,1,0
169,168,6640.542431,6,KERNEL_ENQUEUE,19,21,0,0
170,0,6640.601943,3,READ_BUFFER,66355200,0xf000,17,0x7fb76b7fe700
171,170,6816.963448,3,READ_BUFFER
172,0,6816.998874,4,WRITE_BUFFER,51193,0x2000,17,0x7fb76bfff700
173,172,6817.290702,4,WRITE_BUFFER
174,0,6817.299959,6,KERNEL_ENQUEUE,19,20,1,0
175,174,8342.677354,6,KERNEL_ENQUEUE,19,21,0,0
176,0,8342.753216,3,READ_BUFFER,66355200,0xf000,17,0x7fb76b7fe700
177,176,8488.749284,3,READ_BUFFER
178,0,8488.813254,4,WRITE_BUFFER,51193,0x2000,17,0x7fb76affd700
179,178,8489.215078,4,WRITE_BUFFER
180,0,8489.227992,6,KERNEL_ENQUEUE,19,20,1,0
181,180,10017.569355,6,KERNEL_ENQUEUE,19,21,0,0
182,0,10017.610703,3,READ_BUFFER,66355200,0xf000,17,0x7fb770966700
183,182,10176.340682,3,READ_BUFFER
184,0,10176.369216,4,WRITE_BUFFER,51193,0x2000,17,0x7fb76bfff700
185,184,10176.621549,4,WRITE_BUFFER
186,0,10176.629003,6,KERNEL_ENQUEUE,19,20,1,0
187,186,11702.765802,6,KERNEL_ENQUEUE,19,21,0,0
188,0,11702.876109,3,READ_BUFFER,66355200,0xf000,17,0x7fb76b7fe700
189,188,11867.517234,3,READ_BUFFER
190,0,11867.556557,4,WRITE_BUFFER,51193,0x2000,17,0x7fb76affd700
191,190,11867.967578,4,WRITE_BUFFER
192,0,11867.976906,6,KERNEL_ENQUEUE,19,20,1,0
193,192,13391.060268,6,KERNEL_ENQUEUE,19,21,0,0
194,0,13391.190312,3,READ_BUFFER,66355200,0x0,22,0x7fb770966700
195,194,13542.171439,3,READ_BUFFER
196,0,13542.204592,4,WRITE_BUFFER,51193,0x2000,17,0x7fb76bfff700
197,196,13542.515505,4,WRITE_BUFFER
198,0,13542.526766,6,KERNEL_ENQUEUE,19,20,1,0
199,198,15072.656112,6,KERNEL_ENQUEUE,19,21,0,0
200,0,15072.702269,3,READ_BUFFER,66355200,0xf000,17,0x7fb76b7fe700
201,200,15222.150992,3,READ_BUFFER
202,0,15222.223558,4,WRITE_BUFFER,51193,0x2000,17,0x7fb76affd700
203,202,15222.462737,4,WRITE_BUFFER
204,0,15222.482003,6,KERNEL_ENQUEUE,19,20,1,0
205,204,16741.508087,6,KERNEL_ENQUEUE,19,21,0,0
206,0,16741.549394,3,READ_BUFFER,66355200,0xf000,17,0x7fb770966700
207,206,16895.218081,3,READ_BUFFER
208,150,16895.272844,1,OPENCL_API_CALL,14
209,0,16895.326194,1,OPENCL_API_CALL,23
210,209,16895.340641,1,OPENCL_API_CALL,23
211,0,16895.341924,1,OPENCL_API_CALL,23
212,211,16895.343517,1,OPENCL_API_CALL,23
213,0,16895.357904,1,OPENCL_API_CALL,23
214,213,16895.359447,1,OPENCL_API_CALL,23
215,0,16895.360178,1,OPENCL_API_CALL,23
216,215,16895.361120,1,OPENCL_API_CALL,23
217,0,16895.364917,1,OPENCL_API_CALL,23
218,217,16895.366209,1,OPENCL_API_CALL,23
219,0,16895.366850,1,OPENCL_API_CALL,23
220,219,16895.367772,1,OPENCL_API_CALL,23
221,0,16895.371659,1,OPENCL_API_CALL,23
222,221,16895.372812,1,OPENCL_API_CALL,23
223,0,16895.373984,1,OPENCL_API_CALL,23
224,223,16895.375146,1,OPENCL_API_CALL,23
225,0,16895.377150,1,OPENCL_API_CALL,23
226,225,16895.378703,1,OPENCL_API_CALL,23
227,0,16895.379384,1,OPENCL_API_CALL,23
228,227,16895.380296,1,OPENCL_API_CALL,23
229,0,16895.383682,1,OPENCL_API_CALL,23
230,229,16895.384764,1,OPENCL_API_CALL,23
231,0,16895.385465,1,OPENCL_API_CALL,23
232,231,16895.386097,1,OPENCL_API_CALL,23
233,0,16895.388170,1,OPENCL_API_CALL,23
234,233,16895.389112,1,OPENCL_API_CALL,23
235,0,16895.389733,1,OPENCL_API_CALL,23
236,235,16895.391537,1,OPENCL_API_CALL,23
237,0,16895.393601,1,OPENCL_API_CALL,23
238,237,16895.394733,1,OPENCL_API_CALL,23
239,0,16895.395414,1,OPENCL_API_CALL,23
240,239,16895.396135,1,OPENCL_API_CALL,23
241,0,16895.397989,1,OPENCL_API_CALL,23
242,241,16895.399091,1,OPENCL_API_CALL,23
243,0,16895.399752,1,OPENCL_API_CALL,23
244,243,16895.400514,1,OPENCL_API_CALL,23
245,0,16895.402517,1,OPENCL_API_CALL,23
246,245,16895.403649,1,OPENCL_API_CALL,23
247,0,16895.404391,1,OPENCL_API_CALL,23
248,247,16895.405102,1,OPENCL_API_CALL,23
249,0,16895.407096,1,OPENCL_API_CALL,23
250,249,16895.408108,1,OPENCL_API_CALL,23
251,0,16895.408769,1,OPENCL_API_CALL,23
252,251,16895.409641,1,OPENCL_API_CALL,23
253,0,16895.411514,1,OPENCL_API_CALL,23
254,253,16895.412656,1,OPENCL_API_CALL,23
255,0,16895.413368,1,OPENCL_API_CALL,23
256,255,16895.414299,1,OPENCL_API_CALL,23
257,0,16912.945697,1,OPENCL_API_CALL,24
258,257,16912.952911,1,OPENCL_API_CALL,24
259,0,16912.954394,1,OPENCL_API_CALL,24
260,259,16912.956959,1,OPENCL_API_CALL,24
261,0,16912.957910,1,OPENCL_API_CALL,24
262,261,16912.958752,1,OPENCL_API_CALL,24
263,0,16912.959634,1,OPENCL_API_CALL,24
264,263,16912.960345,1,OPENCL_API_CALL,24
265,0,16912.961277,1,OPENCL_API_CALL,24
266,265,16912.962058,1,OPENCL_API_CALL,24
267,0,16912.962890,1,OPENCL_API_CALL,24
268,267,16912.963791,1,OPENCL_API_CALL,24
269,0,16912.964563,1,OPENCL_API_CALL,24
270,269,16912.965404,1,OPENCL_API_CALL,24
271,0,16912.966276,1,OPENCL_API_CALL,24
272,271,16912.966907,1,OPENCL_API_CALL,24
273,0,16912.967468,1,OPENCL_API_CALL,24
274,273,16912.968200,1,OPENCL_API_CALL,24
275,0,16912.968871,1,OPENCL_API_CALL,24
276,275,16912.969592,1,OPENCL_API_CALL,24
277,0,16912.970474,1,OPENCL_API_CALL,24
278,277,16912.971376,1,OPENCL_API_CALL,24
279,0,16912.972057,1,OPENCL_API_CALL,24
280,279,16912.972698,1,OPENCL_API_CALL,24
281,0,16912.973269,1,OPENCL_API_CALL,24
282,281,16912.973910,1,OPENCL_API_CALL,24
283,0,16912.974512,1,OPENCL_API_CALL,24
284,283,16912.975133,1,OPENCL_API_CALL,24
285,0,16912.975724,1,OPENCL_API_CALL,24
286,285,16912.976335,1,OPENCL_API_CALL,24
287,0,16912.976926,1,OPENCL_API_CALL,24
288,287,16912.977738,1,OPENCL_API_CALL,24
289,0,16912.978319,1,OPENCL_API_CALL,24
290,289,16912.979050,1,OPENCL_API_CALL,24
291,0,16912.979721,1,OPENCL_API_CALL,24
292,291,16912.980443,1,OPENCL_API_CALL,24
293,0,16912.980994,1,OPENCL_API_CALL,24
294,293,16912.981615,1,OPENCL_API_CALL,24
295,0,16912.982196,1,OPENCL_API_CALL,24
296,295,16912.982817,1,OPENCL_API_CALL,24
297,0,16912.983418,1,OPENCL_API_CALL,24
298,297,16913.013905,1,OPENCL_API_CALL,24
299,0,16913.014957,1,OPENCL_API_CALL,24
300,299,16913.020728,1,OPENCL_API_CALL,24
301,0,16913.021369,1,OPENCL_API_CALL,24
302,301,16913.026529,1,OPENCL_API_CALL,24
303,0,16913.027361,1,OPENCL_API_CALL,24
304,303,16913.032350,1,OPENCL_API_CALL,24
305,0,16913.033121,1,OPENCL_API_CALL,24
306,305,16913.038842,1,OPENCL_API_CALL,24
307,0,16913.039523,1,OPENCL_API_CALL,24
308,307,16913.042739,1,OPENCL_API_CALL,24
309,0,16913.043351,1,OPENCL_API_CALL,24
310,309,16913.047649,1,OPENCL_API_CALL,24
311,0,16913.048310,1,OPENCL_API_CALL,24
312,311,16913.053319,1,OPENCL_API_CALL,24
313,0,16913.053930,1,OPENCL_API_CALL,24
314,313,16913.057918,1,OPENCL_API_CALL,24
315,0,16913.058539,1,OPENCL_API_CALL,24
316,315,16913.062477,1,OPENCL_API_CALL,24
